更新日期,#genre#
伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8?zxinjd$IPV4•线路4
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8$IPV4•线路1
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8?zxinjd$IPV4•线路2
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8$IPV4•线路3
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8?zxinjd$IPV4•线路4
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8$IPV4•线路1
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8?zxinjd$IPV4•线路2
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8$IPV4•线路3
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8?zxinjd$IPV4•线路4
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8$IPV4•线路1
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8?zxinjd$IPV4•线路2
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8$IPV4•线路3
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8?zxinjd$IPV4•线路4
兵团五师双河新闻综合,https://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8?zxinjd$IPV4•线路1
兵团五师双河新闻综合,http://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8?fbl=$IPV4•线路2
兵团八师石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8?zxinjd$IPV4•线路1
兵团八师石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8?zxinjd$IPV4•线路2
兵团八师石河子经济生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8?zxinjd$IPV4•线路1
兵团八师石河子经济生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8?zxinjd$IPV4•线路2
兵团八师石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8?zxinjd$IPV4•线路1
兵团八师石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8$IPV4•线路2
兵团八师石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$IPV4•线路3
兵团八师石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8?zxinjd$IPV4•线路4
兵团八师石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8$IPV4•线路5
兵团八师石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$IPV4•线路6
奎屯哈萨克语,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5d59c1&tk=6949f8ce7202$IPV4•线路1
奎屯哈萨克语,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5d59c1&tk=6949f8ce7202$IPV4•线路2
玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8?zxinjd$IPV4•线路1
玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8$IPV4•线路2
玛纳斯综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1c6412&tk=6949f8ce7202$IPV4•线路3
玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8?zxinjd$IPV4•线路4
玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8$IPV4•线路5
玛纳斯综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1c6412&tk=6949f8ce7202$IPV4•线路6
☘️山东频道,#genre#
山东少儿,http://111.14.181.15:9901/tsfile/live/1005_1.m3u8?key=tvbox6_com&playlive=1&authid=0$IPV4•线路1
山东少儿,http://58.58.111.222:808/hls/65/index.m3u8?key=txiptv$IPV4•线路2
山东少儿,http://58.57.40.22:9901/tsfile/live/1024_1.m3u8$IPV4•线路3
山东少儿,http://111.14.181.15:9901/tsfile/live/1005_1.m3u8$IPV4•线路4
山东新闻,http://ls.qingting.fm/live/60180.m3u8$IPV4•线路1
山东新闻,http://live.xmcdn.com/live/1440/64.m3u8$IPV4•线路2
山东农科,http://58.58.111.222:808/hls/64/index.m3u8?key=txiptv$IPV4•线路1
山东农科,http://58.57.40.22:9901/tsfile/live/1022_1.m3u8$IPV4•线路2
山东齐鲁,http://123.130.84.106:8154/tsfile/live/1001_1.m3u8$IPV4•线路1
山东齐鲁,http://61.156.228.12:8154/tsfile/live/1001_1.m3u8$IPV4•线路2
山东齐鲁,http://58.58.111.222:808/hls/58/index.m3u8?key=txiptv$IPV4•线路3
山东齐鲁,http://61.156.228.12:8154/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路4
山东齐鲁,http://111.14.181.15:9901/tsfile/live/1000_1.m3u8?key=tvbox6_com&playlive=1&authid=0$IPV4•线路5
山东生活,http://58.57.40.22:9901/tsfile/live/1018_1.m3u8$IPV4•线路1
山东生活,http://live.xmcdn.com/live/802/64.m3u8$IPV4•线路2
山东生活,http://58.58.111.222:808/hls/60/index.m3u8?key=txiptv$IPV4•线路3
山东生活,http://ls.qingting.fm/live/60260.m3u8$IPV4•线路4
山东体育,http://58.57.40.22:9901/tsfile/live/1020_1.m3u8$IPV4•线路1
山东体育,http://111.14.181.15:9901/tsfile/live/1022_1.m3u8$IPV4•线路2
山东体育,http://satellitepull.cnr.cn/live/wxsdtyxxgb/playlist.m3u8$IPV4•线路3
山东体育,https://satellitepull.cnr.cn/live/wxsdtyxxgb/playlist.m3u8$IPV4•线路4
山东体育,http://61.156.228.12:8154/tsfile/live/1006_1.m3u8$IPV4•线路5
山东体育,http://123.129.70.178:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路6
山东体育,http://live.xmcdn.com/live/805/64.m3u8$IPV4•线路7
山东体育,http://123.130.84.106:8154/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路8
山东体育,http://61.156.228.12:8154/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路9
山东体育,http://111.14.181.15:9901/tsfile/live/1022_1.m3u8?key=tvbox6_com&playlive=1&authid=0$IPV4•线路10
山东体育,http://58.58.111.222:808/hls/62/index.m3u8?key=txiptv$IPV4•线路11
山东体育,https://stream.iptv-search.com/main.php?id=%E5%B1%B1%E4%B8%9C%E4%BD%93%E8%82%B2%E4%BC%91%E9%97%B2&t=1752336258&token=077244beb024fc71e0d5503998986c29$IPV4•线路12
山东体育,http://123.130.84.106:8154/tsfile/live/1006_1.m3u8$IPV4•线路13
山东体育,http://222.134.245.16:9901/tsfile/live/1006_1.m3u8$IPV4•线路14
山东文旅,http://221.2.148.205:8154/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路1
山东文旅,http://58.57.40.22:9901/tsfile/live/1023_1.m3u8$IPV4•线路2
山东文旅,http://221.2.148.205:8154/tsfile/live/1004_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$IPV4•线路3
山东综艺,http://58.57.40.22:9901/tsfile/live/1021_1.m3u8$IPV4•线路1
山东综艺,http://111.14.181.15:9901/tsfile/live/1004_1.m3u8?key=tvbox6_com&playlive=1&authid=0$IPV4•线路2
山东综艺,http://58.58.111.222:808/hls/61/index.m3u8?key=txiptv$IPV4•线路3
济南综合,https://quehuamtyoutlive.ijntv.cn/qsrog5/0szz7q.m3u8$IPV4
济南商务,http://139.129.231.228/rtp/239.21.1.67:5002$IPV4
济南教育,http://live.jnjyapp.cn/live/jneduzb.m3u8$IPV4
青岛城阳,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8?shandd$IPV4
济宁公共,http://111.14.181.15:9901/tsfile/live/1009_1.m3u8?key=tvbox6_com&playlive=1&authid=0$IPV4
济宁综合,http://111.14.181.15:9901/tsfile/live/1007_1.m3u8?key=tvbox6_com&playlive=1&authid=0$IPV4•线路1
济宁综合,http://111.14.181.15:9901/tsfile/live/1007_1.m3u8$IPV4•线路2
东营综合,http://61.133.118.228:5001/yy/1354930954$IPV4
烟台新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=e51753&tk=6949f8ce7202$IPV4
烟台经济科技,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=163713&tk=6949f8ce7202$IPV4
菏泽影,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8?shandd$IPV4
菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8?shandd$IPV4•线路1
菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500k/tzwj_video.m3u8$IPV4•线路2
菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8$IPV4•线路3
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8?shandd$IPV4•线路1
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500k/tzwj_video.m3u8$IPV4•线路2
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8$IPV4•线路3
☘️山西频道,#genre#
万荣综合,http://60.222.246.220:19433/hls1.m3u8$IPV4
五台综合,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8?zshanxd$IPV4•线路1
五台综合,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8?zshanxd&amp;quot;$IPV4•线路2
五台综合,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8$IPV4•线路3
古县综合,https://l2fpdktp.live.sxmty.com/live/hls/e4c3b363cc4549788e2d983f403e07db/d99ce1eb686e41b9afc888110bd95aa7.m3u8?zshanxd$IPV4
大宁综合,http://live.daningtv.com/tv/playlist.m3u8$IPV4•线路1
大宁综合,http://live.daningtv.com/aac_dngb/playlist.m3u8$IPV4•线路2
太谷新闻综合,https://p2.vzan.com/slowlive/596867413819827251/live.m3u8?zbid=1725814272&amp;amp;tpid=1516989100&amp;amp;type=0$IPV4•线路1
太谷新闻综合,https://p2.vzan.com/slowlive/596867413819827251/live.m3u8?zbid=1725814272&amp;tpid=1516989100&amp;type=0$IPV4•线路2
太谷新闻综合,https://p2.vzan.com/slowlive/596867413819827251/live.m3u8?zbid=1725814272&tpid=1516989100&type=0$IPV4•线路3
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8?zshanxd$IPV4•线路1
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8$IPV4•线路2
怀仁综合,https://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc-1.m3u8$IPV4•线路1
怀仁综合,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8?zshanxd$IPV4•线路2
武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8?zshanxd$IPV4•线路1
武乡新闻综合,http://60.220.198.84:81/0.m3u8$IPV4•线路2
汾西综合,https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8?zshanxd$IPV4
祁县新闻综合,http://ggpagerl.live.sxmty.com/live/hls/b350dc1ac5da45c2b2233f6eb122ddf4/49d3766c7f204685a2a8f027b234c33d.m3u8?zshanxd$IPV4
长子综合,https://www.wxhcgbds.com:8081/channelTv/WXTV_1.m3u8?zshanxd$IPV4•线路1
长子综合,https://83awgyp5.live.sxmty.com/live/hls/6f6f4b36f9bd42628b718b595ba507ed/724b7e8907a8414d873eb2a2f69bfa18.m3u8?zshanxd$IPV4•线路2
长治公共,http://live.njgdmm.com/changzhi/cztv2.m3u8$IPV4
高平综合,https://live.gprmt.cn/gpnews/hd/live.m3u8?fbl=$IPV4•线路1
高平综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=441f8d&tk=6949f8ce7202$IPV4•线路2
黎城综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=eb9f5f&tk=6949f8ce7202$IPV4•线路1
黎城综合,http://111.53.96.67:8081/live/1/index.m3u8$IPV4•线路2
黎城综合,http://111.53.96.67:8081/live/1/index.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$IPV4•线路3
☘️安徽频道,#genre#
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8$IPV4•线路1
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$IPV4•线路2
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8?zanhd$IPV4•线路3
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8$IPV4•线路4
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$IPV4•线路5
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8?zanhd$IPV4•线路6
黄山新闻综合,http://hslive.hsnewsnet.com/lsdream/hve9Wjs/1000/live.m3u8$IPV4•线路1
黄山新闻综合,http://hslive.hsnewsnet.com/lsdream/hve9Wjs/1000/live.m3u8?zanhd$IPV4•线路2
黄山公共生活,http://hslive.hsnewsnet.com/lsdream/iY92ady/1000/live.m3u8?zanhd$IPV4
铜陵新闻综合,https://ls.qingting.fm/live/21303/64k.m3u8$IPV4
芜湖新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2eeba9&tk=6949f8ce7202$IPV4•线路1
芜湖新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0e8886&tk=6949f8ce7202$IPV4•线路2
祁门综合,rtmp://tv.qmxrmt.com/chan/ch1$IPV4•线路1
祁门综合,http://zbbf2.ahbztv.com/live/416.m3u8?zanhd$IPV4•线路2
祁门综合,rtmp://tv.qmxrmt.com/chan/ch1?zanhd$IPV4•线路3
灵璧综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=c17afb&tk=6949f8ce7202$IPV4
淮南新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6aa4d5&tk=6949f8ce7202$IPV4
涡阳新闻综合,http://220.180.124.18:888/live/ch0.m3u8$IPV4
广德生活,https://live.gdtv.ah.cn/live/shenghuoTV.m3u8$IPV4•线路1
广德生活,http://8.138.7.223/【公众号：榴芒电视】/ahwanyun.php?id=ahsh$IPV4•线路2
广德新闻综合,https://live.gdtv.ah.cn/live/newsTV.m3u8$IPV4
宿松新闻综合,rtmp://52181.lssplay.aodianyun.com/tv_radio_52181/tv_channel_3390?auth_key=4849469644-0-0-4ebac1aa7b06c07197e6a43bb43b3fa7$IPV4
宿州科教,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8$IPV4•线路1
宿州科教,rtmp://live.ahsz.tv/video/s10001-kxjy$IPV4•线路2
宿州公共,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8$IPV4
安徽影院,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1320&tk=b53028476470$IPV4
六安新闻综合,http://ls.qingting.fm/live/267.m3u8$IPV4•线路1
六安新闻综合,http://pili-live-rtmp.luan2.hfmt.net/luan2/jjpd.m3u8?zanhd$IPV4•线路2
六安公共,http://ls.qingting.fm/live/1794199.m3u8$IPV4•线路1
六安公共,http://pili-live-rtmp.luan2.hfmt.net/luan2/ggpd.m3u8?zanhd$IPV4•线路2
亳州农村,http://zbbf2.ahbztv.com/live/418.m3u8$IPV4•线路1
亳州农村,http://zbbf2.ahbztv.com/live/418.m3u8?zanhd$IPV4•线路2
☘️宁夏频道,#genre#
宁夏公共,http://home.kaijuns.cn:4000/rtp/239.121.4.97:8556$IPV4•线路1
宁夏公共,https://livepgc.cmc.ningxiahuangheyun.com/tv/nxgg.m3u8$IPV4•线路2
宁夏公共,http://home.kaijuns.cn:4000/rtp/239.121.4.97:8556$IPV4•线路3
宁夏公共,https://livepgc.cmc.ningxiahuangheyun.com/tv/nxgg.m3u8$IPV4•线路4
宁夏经济,https://ls.qingting.fm/live/1841/64k.m3u8$IPV4•线路1
宁夏经济,http://home.kaijuns.cn:4000/rtp/239.121.4.91:8520$IPV4•线路2
宁夏经济,https://livepgc.cmc.ningxiahuangheyun.com/tv/nxjj.m3u8$IPV4•线路3
宁夏经济,https://ls.qingting.fm/live/1841/64k.m3u8$IPV4•线路4
宁夏经济,http://home.kaijuns.cn:4000/rtp/239.121.4.91:8520$IPV4•线路5
宁夏经济,https://livepgc.cmc.ningxiahuangheyun.com/tv/nxjj.m3u8$IPV4•线路6
银川生活,http://home.kaijuns.cn:4000/rtp/239.121.4.106:8610$IPV4
银川公共,http://home.kaijuns.cn:4000/rtp/239.121.4.21:8100$IPV4
银川文体,http://home.kaijuns.cn:4000/rtp/239.121.4.22:8106$IPV4
吴忠综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=a984d5&tk=6949f8ce7202$IPV4
吴忠公共,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=784bdf&tk=6949f8ce7202$IPV4
☘️吉林频道,#genre#
吉林都市,http://a21709.tv.netsite.cc/proxy/1677605767/1677605767.m3u8$IPV4
吉林生活,http://a21709.tv.netsite.cc/proxy/1468821790/1468821790.m3u8$IPV4•线路1
吉林生活,http://58.245.255.38:9999/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路2
吉林乡村,http://a21709.tv.netsite.cc/proxy/1171899698/1171899698.m3u8$IPV4•线路1
吉林乡村,http://58.245.255.38:9999/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路2
吉林乡村,https://satellitepull.cnr.cn/live/wxjlxcgb/playlist.m3u8$IPV4•线路3
吉林公共,http://a21709.tv.netsite.cc/proxy/1189725287/1189725287.m3u8$IPV4
延边-1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=325f64&tk=6949f8ce7202$IPV4•线路1
延边-1,https://live.ybtvyun.com/video/s10006-9ccd00054351/index.m3u8$IPV4•线路2
延边-2,http://stream5.jlntv.cn/wq/playlist.m3u8$IPV4•线路1
延边-2,http://stream8.jlntv.cn/ljtv/playlist.m3u8$IPV4•线路2
延边-2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=feadb4&tk=6949f8ce7202$IPV4•线路3
延边-2,https://live.ybtvyun.com/video/s10006-1c8f0ebfee9f/index.m3u8$IPV4•线路4
延边汉语综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=fc8342&tk=6949f8ce7202$IPV4
德惠综合,https://stream11.jlntv.cn/dehuitv/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$IPV4•线路1
德惠综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=825d5e&tk=6949f8ce7202$IPV4•线路2
德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8$IPV4•线路3
德惠综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7629b6&tk=6949f8ce7202$IPV4•线路4
德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$IPV4•线路5
德惠综合,http://stream11.jlntv.cn/dehuitv/playlist.m3u8$IPV4•线路6
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8$IPV4•线路1
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8?zjild$IPV4•线路2
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$IPV4•线路3
九台综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=daa3bd&tk=6949f8ce7202$IPV4•线路4
九台综合,http://stream10.jlntv.cn/jiutaitv/playlist.m3u8$IPV4•线路5
长白朝语,http://hplayer1.juyun.tv:80/camera/11344136.m3u8$IPV4
靖宇综合,http://stream8.jlntv.cn/jytv/sd/live.m3u8?zjild$IPV4•线路1
靖宇综合,http://stream8.jlntv.cn/jytv/playlist.m3u8$IPV4•线路2
靖宇综合,http://stream8.jlntv.cn/jytv/sd/live.m3u8$IPV4•线路3
靖宇综合,http://stream9.jlntv.cn:80/aac_jygb/playlist.m3u8$IPV4•线路4
敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8?zjild$IPV4•线路1
敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8$IPV4•线路2
敦化一套,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5f6d6d&tk=6949f8ce7202$IPV4•线路3
珲春新闻综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8?zjild$IPV4•线路1
珲春新闻综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8$IPV4•线路2
龙井综合,http://stream9.jlntv.cn:80/aac_longjinggb/playlist.m3u8$IPV4•线路1
龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8$IPV4•线路2
龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8?zjild$IPV4•线路3
梅河口综合,http://stream4.jlntv.cn/mhk/sd/live.m3u8?zjild$IPV4•线路1
梅河口综合,http://stream3.jlntv.cn:80/aac_mhkgb/playlist.m3u8$IPV4•线路2
桦甸综合,http://stream9.jlntv.cn:80/aac_huadiangb/playlist.m3u8$IPV4•线路1
桦甸综合,http://stream10.jlntv.cn/huadian/playlist.m3u8$IPV4•线路2
桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$IPV4•线路3
桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8$IPV4•线路4
桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8?zjild$IPV4•线路5
磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8$IPV4•线路1
磐石综合,http://stream5.jlntv.cn/ps/playlist.m3u8$IPV4•线路2
磐石综合,http://stream3.jlntv.cn:80/aac_psgb/sd/live.m3u8$IPV4•线路3
磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8?zjild$IPV4•线路4
舒兰新闻综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8?_upt=332db6421699196585$IPV4•线路1
舒兰新闻综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8?zjild$IPV4•线路2
东丰综合,http://stream5.jlntv.cn/df/playlist.m3u8$IPV4•线路1
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8?zjild$IPV4•线路2
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$IPV4•线路3
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8$IPV4•线路4
东丰综合,http://stream3.jlntv.cn:80/aac_dfgb/playlist.m3u8$IPV4•线路5
双辽综合,http://stream3.jlntv.cn:80/aac_slgb/playlist.m3u8$IPV4•线路1
双辽综合,http://stream5.jlntv.cn/sl/sd/live.m3u8$IPV4•线路2
双辽综合,http://stream5.jlntv.cn/sl/playlist.m3u8$IPV4•线路3
双辽综合,http://stream5.jlntv.cn/sl/sd/live.m3u8?zjild$IPV4•线路4
辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$IPV4•线路1
辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8$IPV4•线路2
辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8?zjild$IPV4•线路3
辉南新闻综合,https://stream5.jlntv.cn/hn/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$IPV4•线路4
柳河综合,http://stream5.jlntv.cn/lh/sd/live.m3u8?zjild$IPV4•线路1
柳河综合,http://stream5.jlntv.cn/lh/playlist.m3u8$IPV4•线路2
柳河综合,http://stream5.jlntv.cn/lh/sd/live.m3u8$IPV4•线路3
柳河综合,http://stream3.jlntv.cn:80/aac_lhgb/sd/live.m3u8$IPV4•线路4
通化县综合,http://stream5.jlntv.cn/thx/playlist.m3u8$IPV4•线路1
通化县综合,http://stream5.jlntv.cn/thx/sd/live.m3u8?zjild$IPV4•线路2
通化县综合,http://stream5.jlntv.cn/thx/sd/live.m3u8$IPV4•线路3
通化县综合,http://stream3.jlntv.cn:80/aac_thxgb/playlist.m3u8$IPV4•线路4
汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8$IPV4•线路1
汪清综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=e3b65b&tk=6949f8ce7202$IPV4•线路2
汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8?zjild$IPV4•线路3
汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8?_upt=eb80947d1699080781$IPV4•线路4
☘️内蒙古频道,#genre#
内蒙经济,https://ls.qingting.fm/live/1885/64k.m3u8$IPV4
内蒙少儿,http://play1-qk.nmtv.cn/live/1686560464515368.m3u8$IPV4
内蒙农牧,http://play1-qk.nmtv.cn:80/live/1686561299036179.m3u8$IPV4
内蒙古经济生活,http://play1-qk.nmtv.cn/live/1686562470947181.m3u8$IPV4•线路1
内蒙古经济生活,http://a21709.tv.netsite.cc/proxy/1043888416/1043888416.m3u8$IPV4•线路2
内蒙古少儿,http://a21709.tv.netsite.cc/proxy/772314677/772314677.m3u8$IPV4
内蒙古文体娱乐,http://play1-qk.nmtv.cn/live/1686561195713372.m3u8$IPV4
内蒙古农牧,http://play1-qk.nmtv.cn/live/1686561299036179.m3u8$IPV4•线路1
内蒙古农牧,http://a21709.tv.netsite.cc/proxy/700721138/700721138.m3u8$IPV4•线路2
☘️云南频道,#genre#
屏边综合,http://live.ynurl.com/video/s10040-pbzh/index.m3u8?zyund$IPV4
峨山电视,http://live.ynurl.com/video/s10034-ESTV/index.m3u8?zyund$IPV4•线路1
峨山电视,http://live.ynurl.com/video/s10034-ESTV/index.m3u8$IPV4•线路2
巧家综合,http://livebroadcast.ccwb.cn/live/w1593303918254963.m3u8?zyund$IPV4
